iteration,p_response,c_drug,u_gain
500,0.368617816172054,13933.587356315365,0.19123958353498888
501,0.4982413275409731,14073.223918864458,0.12174589323804784
502,0.3287163522147206,12311.739169063645,0.1753322452122838
503,0.38344145687199127,13828.71348686194,0.12153863759537101
504,0.37898346503476776,13044.034179909719,0.11281309182895868
505,0.38865741413690036,13611.31330608134,0.12325254662757236
506,0.4011943655022868,14574.48388908553,0.13280115125231387
507,0.3489004974206735,11480.514020407663,0.10167756811282365
508,0.356777080290949,11332.246211766265,0.11138157739384934
509,0.31065612219954164,9785.467832695535,0.08575803197243634
510,0.36557411249643795,10254.596342646346,0.10473748322344838
511,0.4340252908043258,13702.392654254994,0.11938949538074226
512,0.3796587960008564,10991.33251092853,0.17601301025628555
513,0.3197941664960466,12060.178049129112,0.15044749988022993
514,0.30802831963459665,13996.148200428725,0.08790675932006665
515,0.36094508729334057,11500.927123961908,0.11837711396438243
516,0.35697687245723014,11826.725757389884,0.09376833717588638
517,0.3932936525599268,13047.75739105479,0.1687393676745059
518,0.4204409082812912,10038.959024351496,0.17652989975029834
519,0.4158500642323673,11159.219702516835,0.16691417315120805
520,0.424832432093352,11149.798681479886,0.09949045350709089
521,0.33092512791843554,16614.717163876543,0.11978589526392233
522,0.28961389786082903,11563.277716970673,0.08007862424504689
523,0.32895935821394184,12080.406498376433,0.05695988549668152
524,0.367178878693855,14179.946277910602,0.11693672232178401
525,0.32977920674220673,13648.510521730363,0.08241466328962753
526,0.288124204329,9977.098713377123,0.09900903411469014
527,0.36889937605733614,11802.623940994374,0.1386403412441004
528,0.39143081261506246,12695.656371843319,0.10649093400580872
529,0.3354633974224821,13902.82280988001,0.08851747325472431
530,0.3361930520674609,11324.380902167912,0.1099292685937258
531,0.2961653007367545,10031.818172984127,0.18148681783238438
532,0.39742425340039583,10903.369540456637,0.12823595515943428
533,0.38344601675850226,11430.98603320968,0.1445535369863364
534,0.318347829234794,11409.400225382544,0.1081061002787482
535,0.3260873451333158,8635.335489727822,0.11277030609889313
536,0.36213774658758097,12663.917709452846,0.09543361694641636
537,0.36635316810460505,12263.038461809083,0.0787477368538218
538,0.24476039786778678,12664.34406863555,0.07153081253910788
539,0.4003618932748335,15430.742202945621,0.1144626493239908
540,0.31473604611661726,11920.07590895308,0.1278367972229643
541,0.29331448232264806,13898.231533100907,0.1310625133625216
542,0.38263944760846513,11148.362231272487,0.1536316754668561
543,0.39280649917113125,10230.533970008644,0.1961092824266624
544,0.33385114505902236,12498.20101603915,0.10062348991157415
545,0.3684320084004641,13757.468512748233,0.10137308592608228
546,0.26916134555567056,11277.222791170872,0.06950897533402274
547,0.31137843500306733,11749.408765922963,0.10694825918899745
548,0.41548165920890734,10483.63216715228,0.14507068251205502
549,0.3236241416823816,14096.955684938504,0.18951765346168603
550,0.3642695126541057,14619.3008221176,0.10745100689573778
551,0.2717221538737717,10137.21501854367,0.06475945099696266
552,0.30193147556287964,11581.921864795051,0.13815256836317652
553,0.38464357605296673,12644.590062272431,0.11501851647658545
554,0.3131561030141588,11987.372606757002,0.11265408012996074
555,0.3618621761788809,12501.843409512752,0.11780853319411613
556,0.2570063591876406,10346.566369315846,0.07675896310446133
557,0.4369151019170843,11309.952549174966,0.16104532553566175
558,0.42462173574644474,12443.0500318456,0.12548778949716358
559,0.3342140419461993,10473.226054808987,0.12256737214045918
560,0.40694451101709855,12810.080483497404,0.15579994752547124
561,0.3855660935669727,15190.442317938665,0.1096758051091844
562,0.3568466995976295,13023.874404121809,0.1568240236842093
563,0.23500415697919236,11173.380025359173,0.0851401159269308
564,0.29836548088797626,13249.621262593111,0.11108942199652298
565,0.32909924600344015,9657.7297680021,0.0810326518266632
566,0.3004688132236309,12630.685795208505,0.07751172742953921
567,0.2505773321873308,9895.164842797822,0.08031678632530438
568,0.43567266939886184,16079.926044307324,0.12568505357278048
569,0.3973177640133136,14157.40134773608,0.1697351322635296
570,0.3430169792484805,10094.82416949562,0.10362022697509082
571,0.25981305445069997,12297.989806773621,0.1158219057519749
572,0.25842267810796316,11860.233398605014,0.10282832511819118
573,0.4133053213380061,14119.61683217117,0.15852450929277842
574,0.31486545278148154,11395.160551284825,0.14346843896616762
575,0.31880595264397293,11874.490500332806,0.15569426409794546
576,0.35534422941503024,9998.35114740453,0.1114728308772277
577,0.38151396074121036,11655.188657466846,0.1611358434359329
578,0.4150232161124934,10990.579735071045,0.1200783654998989
579,0.3436424201461333,10229.464730773963,0.1270000020768361
580,0.3398430352924463,13150.612387907431,0.10010530489535811
581,0.30552905702678684,14900.78849109071,0.08596766197882431
582,0.3197976379291629,10875.427904363749,0.10284803388761754
583,0.30378633212144296,11870.410440558155,0.08956470324031082
584,0.3280904138342532,12488.385209080905,0.13219471750113893
585,0.3726389780904321,10870.400432980872,0.13510854458422594
586,0.34283275008577907,11779.260745381482,0.07526431802281999
587,0.3831672592336535,11730.0027307278,0.1797428215911481
588,0.38155424270336497,10344.829737300293,0.09058821662939512
589,0.4081448841665057,10676.615879582167,0.15338499883288081
590,0.3338390504477985,15366.108514582882,0.11626761300689793
591,0.427342444906346,14045.412401725414,0.12423047185215197
592,0.332584428328211,14305.747300312509,0.1139947629803837
593,0.3064474888845929,13845.67571564923,0.18587818513173865
594,0.3477011515304543,14186.220158552253,0.11376543887609804
595,0.4202408846333404,11624.106650291233,0.1791255932837641
596,0.378343205299006,11719.289998619926,0.13304187790463043
597,0.3239608217562408,10390.987702984205,0.08691571032427312
598,0.34845060793847626,10493.900995483133,0.13157254300840165
599,0.3788270537699758,12745.829218256831,0.11329052160347686
600,0.35486159252682714,11993.812623120613,0.16074303677045348
601,0.3121883161012567,11467.336329000265,0.1045196435980445
602,0.34508642515219456,10946.982185109062,0.10227831981392355
603,0.40469571822200223,11106.380600991693,0.1620989001843333
604,0.45864568360527797,14070.579695856874,0.09783437888991592
605,0.3921544459510868,12778.402776183819,0.1468795000792888
606,0.2737114074175538,13222.529992753101,0.07623724037589488
607,0.41936678940680205,13726.846978013868,0.2240546942355478
608,0.33292254927494824,9886.915723349643,0.14585005772213516
609,0.39707113372484576,11467.416708507995,0.17435430521533415
610,0.3873810232849902,10197.832523942288,0.11933016435825919
611,0.32972952228279684,11866.720241443218,0.11997463094913272
612,0.3174350590374506,11735.600065366832,0.1278918971538384
613,0.3482604541648492,11627.391768141506,0.11114890087687007
614,0.3468970049208162,9374.039759469733,0.12341837248440357
615,0.3012880945993937,12188.448290721119,0.0736795830044875
616,0.39934504665011705,12387.87022156381,0.09622158606461506
617,0.3639778761472062,10922.191563298544,0.17923233247704218
618,0.3770059981422468,10870.816291060286,0.13300543340867824
619,0.3503601936345215,13923.313501566421,0.12995637391129283
620,0.3783296278620118,10429.792810277671,0.15059294920892108
621,0.46151864478395427,13020.573620273233,0.14727226898536722
622,0.36056498219900757,10661.159176437952,0.12781713064843186
623,0.29828965143031216,12105.496629660764,0.09742937851629198
624,0.3111705212682639,12934.067025989742,0.0754153898693836
625,0.3503065226622885,10155.853487009117,0.1763075593011027
626,0.4553702289084451,13360.012208890268,0.21131343084606052
627,0.3827106814378314,12875.599248909093,0.11636783732185367
628,0.3080751270194089,12233.406676366683,0.0961301389030674
629,0.3304095818958442,13169.243593215831,0.11168091445946599
630,0.27658705737766753,11714.920679313494,0.08376947433450771
631,0.33742038698208426,10459.706105173495,0.1518173481527178
632,0.4513106854071665,10439.930601301212,0.16633449715869075
633,0.3827128784734797,10490.075397194978,0.13095627394633247
634,0.42519616569483276,13351.556097658948,0.19166805589285346
635,0.294632189472311,10942.414893773936,0.1136644518798117
636,0.3699402615463121,12062.80525270782,0.1140650557649608
637,0.33123147643492606,11131.721639940522,0.1274150613760506
638,0.22327187125539497,14583.669742040727,0.0766255664930538
639,0.28191913035819655,12850.247576597953,0.07104002313064914
640,0.37101057392144654,11416.537400884436,0.14184897475251512
641,0.3916770635546871,14054.840520099535,0.11594488652599237
642,0.33645946856267395,11982.272974633708,0.08142715500756657
643,0.3812198628774193,12191.632464087095,0.0921749412766474
644,0.4132969254933713,14162.35041028175,0.09947368774787436
645,0.379976101117359,13968.141126501194,0.1516400839327248
646,0.30239867360032363,10015.118139853063,0.10435208184845224
647,0.3258706047043207,11976.041328307601,0.1103213102949342
648,0.37742310519657346,11164.473728983168,0.12126995547413308
649,0.5062378756450241,11789.481625933087,0.18401456194974541
650,0.36499013562550964,12309.97147636487,0.09871716185294518
651,0.37712861191821495,11900.372257930374,0.14982759465653753
652,0.45710378266307483,12254.156957853227,0.1703939503971662
653,0.299817422040495,12149.787994397417,0.1504977163995595
654,0.3470583025717148,11043.303993791407,0.12369880525842637
655,0.3407697188249601,11614.860067604004,0.10661660378626299
656,0.4535000852109446,10713.08789039576,0.13268993180038255
657,0.3216281955160427,13925.772052590877,0.10448135353992404
658,0.4173436305173839,12221.247285042078,0.13492983821562202
659,0.279103633175956,13877.334668147709,0.11523400355303626
660,0.370554644312576,11794.309652932552,0.11243889075201326
661,0.2880773497797641,13442.535007329976,0.11034692799816358
662,0.3319948833566362,11049.60447383552,0.11735160041154823
663,0.34538070177890867,14602.069528986452,0.1396383335926918
664,0.32033077309742675,10388.800933271037,0.10525376954260728
665,0.3050349059502257,12084.322926228519,0.11834161970753312
666,0.38251174770099794,12606.295991660376,0.12150703872764541
667,0.38075867942928177,10691.363781597192,0.12425309161056254
668,0.39183974344313843,12414.38819531888,0.09576698299779651
669,0.2937159313176891,9719.403274941435,0.15677074926650847
670,0.27536067124300256,11776.731233981487,0.1521721480252314
671,0.40590987856322885,14069.852765283444,0.1189068738789096
672,0.38835279284072577,17150.856766958226,0.1275452535353027
673,0.3716042542564056,11521.38795744256,0.12403669503148963
674,0.3696162590218607,14191.188484822462,0.10019411094731571
675,0.2812308471562717,12029.157604865153,0.10733245998513338
676,0.4237240439343805,13100.542736084106,0.11983349773945073
677,0.3796473662823728,13745.248336556197,0.1347520455916835
678,0.33371557184720874,13036.116502390085,0.10576606140559919
679,0.26120437211467,14099.83149705454,0.06894873351419635
680,0.33388157325796136,11521.043222016193,0.10623483087169036
681,0.3362737028390336,9954.005341107086,0.13020675062802184
682,0.35182608217722816,12041.857759761568,0.15079572466134605
683,0.40697697578505887,14101.075609868123,0.19301316777901878
684,0.37337349522895497,9819.30311677108,0.13074122193325546
685,0.3509420283042974,12083.001585882055,0.10331472626002991
686,0.30643328700850975,13213.100941290253,0.1349179917541838
687,0.29549016547396506,12806.462991644428,0.10117322967711467
688,0.3309067878809157,13034.366524367078,0.11276653792494644
689,0.32267510337932925,12061.599860995157,0.06663568631224738
690,0.3207198716354582,11327.625059648872,0.07827819024099826
691,0.35898533707785063,12376.93519652306,0.10490172472618606
692,0.3412669504337206,13000.145518374973,0.1470323247690783
693,0.31205532976152817,12474.148961496809,0.1380557487308066
694,0.34799786626668266,10836.68279791923,0.09809573169104219
695,0.3332381000849503,10470.104742249523,0.17511955128649168
696,0.32087588303197445,12520.62233875471,0.11593327061532394
697,0.38160049677391084,11375.210139853685,0.09236796931683706
698,0.4338960095109099,11822.00796030141,0.1427529370024237
699,0.35902122783389234,13925.056527987252,0.14256983155290148
700,0.4093552195513072,13210.71190350062,0.13747168327278014
701,0.36181418541983845,10862.398348480525,0.07437870312202488
702,0.3369726291528787,10406.334387226088,0.19603090020037564
703,0.42970164517759435,13777.3631552562,0.12233971866735392
704,0.4562207691600948,9569.167489169819,0.11074363692552149
705,0.3103739389910217,10563.812319223274,0.11186472145532399
706,0.35876959341965353,15028.861988638693,0.14955326821256848
707,0.4118938876899891,12576.754790430128,0.12937388054534255
708,0.31495845186217747,9822.79191820883,0.08824288448788845
709,0.32994822996837636,13117.467716907111,0.07360477089288368
710,0.28256548476293,12271.207129023329,0.07747832334905526
711,0.36598043188711854,11334.632729902127,0.10225060273166034
712,0.28411140611989294,11799.797080003249,0.08474731641502471
713,0.31853098468482033,11011.69676854273,0.11533558952119718
714,0.3564261047583222,9555.916654015115,0.1153268255219447
715,0.36914032833395477,13560.233270834326,0.14576629168236901
716,0.35948792066341345,10309.643006146243,0.10031239072806025
717,0.39579048861232474,10918.085106204337,0.1608384063441808
718,0.4146004642444713,10418.826918793691,0.14753509190096675
719,0.34325312430113325,15232.000204679063,0.14034210372327088
720,0.32348207958225994,12557.071402257474,0.08893465620542064
721,0.34127992953731423,12246.738125377922,0.12001231178123267
722,0.3644903853977618,10632.177478439224,0.07661373868791505
723,0.33075788020294844,10652.369997351947,0.09563160397209666
724,0.4603195142088746,13762.078460229686,0.14082279624553143
725,0.27937143314874435,10100.014093435198,0.10997501773242974
726,0.4038707632969485,11511.286483831533,0.13550166821137574
727,0.36179060552309283,13603.781711579553,0.07554340355424934
728,0.35676699494690245,12554.322385983778,0.147482347274836
729,0.36900746010008273,10366.335908356332,0.1072458630127579
730,0.2751776340491902,12228.817344042593,0.10456011531409301
731,0.37494389695038927,10545.33498977736,0.09467137358343268
732,0.4278614517357558,12212.077840960075,0.19473707731760412
733,0.37122662089253916,9883.055907215787,0.1470183588448895
734,0.4125599549047328,11276.160462299242,0.08421658779911562
735,0.38285316665918123,11728.89840552681,0.13425981401922774
736,0.22405683961698838,12634.277503151578,0.03829615049049981
737,0.30612367869920765,13311.84837334619,0.06644828391417817
738,0.25973133740592846,11277.520064494489,0.1405726626706328
739,0.432622493764374,11050.876465857014,0.17047105819569697
740,0.37839742154783523,12332.107039554498,0.13535591237789557
741,0.31295242166433657,13174.293258508302,0.13858174467224194
742,0.49030105920417827,13358.998766469851,0.08735429935436127
743,0.2899485501722064,12438.040644055118,0.10500921290344767
744,0.25970410091280105,11723.557838248129,0.08746957080607055
745,0.34615341480490397,11748.250909746628,0.1434866072108543
746,0.424371909148091,12981.39374173715,0.10600044997011551
747,0.30608659293062634,10967.776533373426,0.10574681071429819
748,0.32738280347947113,11415.384916782596,0.08955761186613892
749,0.39737317380317844,13249.69714903736,0.15884350251000162
750,0.34464279242734125,12624.57921334433,0.0935443739964819
751,0.29902074708039744,11137.296025313313,0.12102336430985272
752,0.34123358443415186,10305.565153242867,0.11837398858663786
753,0.3702222416741709,12178.928357187659,0.10525800804732538
754,0.3520159104551918,11314.82510044843,0.10983932866488284
755,0.3442749735327263,13096.732607148446,0.17190879369917336
756,0.429507257155531,12899.513876340343,0.12643486364962161
757,0.33337951102121577,11542.6911315641,0.14710906959360232
758,0.22077675308091707,12327.24822190991,0.048588175832135594
759,0.3486893314647724,14029.42568095061,0.09451615934821786
760,0.24123982286770498,13983.832874801648,0.13077735167013765
761,0.374262515644877,13914.44154593348,0.10279430506785053
762,0.40927921537602197,14664.54523967781,0.15230286115355218
763,0.3631284211934346,13960.873675841764,0.15495495754387514
764,0.3118506171497825,14088.558875659148,0.12905722342199838
765,0.3569060890953566,13994.79345118823,0.14676195294489877
766,0.3870296663267083,11194.128842199707,0.1522465594685379
767,0.2946066830084643,11749.458900722975,0.0668490891456301
768,0.26693179492772734,12612.441490609861,0.09574739044230499
769,0.3531616385034473,12844.808633878578,0.12867066941447614
770,0.3052108828436195,12047.708061333735,0.10537828133508328
771,0.323015022968512,11752.27150989602,0.10207706412818819
772,0.3166975168412319,11444.647770012205,0.11614668221828806
773,0.4563754828398383,10757.149086366575,0.1615127416983479
774,0.2780794560030972,14475.847445378711,0.09241181454665555
775,0.35590126543291656,13951.139440398596,0.14840237818471363
776,0.2766682789152818,12787.182945969696,0.09459249586327069
777,0.38047114849969443,12166.892728911942,0.14741208341949433
778,0.3636837293186959,11729.634790421676,0.15654302300427042
779,0.274263307497994,11301.606495908349,0.0776847039306421
780,0.34166071910536705,11306.101373600428,0.1120872494948855
781,0.3244660428151434,11249.01200598656,0.07340089014995912
782,0.3469883391932178,12404.566645886214,0.101816917956738
783,0.3163159943476285,10999.41356771435,0.15872242781705118
784,0.358394285588103,12526.829427515311,0.11207116225214847
785,0.3239986848690777,10671.470873747732,0.15664078799418976
786,0.2671118723255582,12391.784489399892,0.09719127216373342
787,0.3360836202258163,9745.803332508032,0.0843948120996927
788,0.3992896417503924,10929.969182162436,0.15709986306853618
789,0.3830851341722935,12825.08859483343,0.14891458792582754
790,0.2897995217605068,11242.60086606348,0.12125676496651593
791,0.28735091038971355,14602.907389980397,0.08926254619389166
792,0.34564939386163024,10469.482502903036,0.1271783505031643
793,0.31257891282426076,11578.57543127132,0.081701954274299
794,0.41028324245287334,9659.666765452801,0.14670076743346486
795,0.360887810570182,12604.288749357089,0.09452697123463867
796,0.40200911231002007,13438.420656021595,0.1357433033140519
797,0.36474010259734485,11703.781547228766,0.1403182329069741
798,0.3083505115578042,12786.656039396867,0.11866230432485819
799,0.28045759467806375,8431.29500607168,0.0981548394518203
800,0.34077594649406945,13852.925838235815,0.11737901380760382
801,0.32410423314545056,10017.90093050898,0.10940987012358142
802,0.3198849535092531,10363.584478141807,0.10755674378354105
803,0.4032242823494659,12076.817039212678,0.10301402058727664
804,0.36548604715165334,10369.912924796954,0.08271244962178996
805,0.37404036865742224,11133.354841191303,0.15747061964056402
806,0.36465644385934554,10771.886873088477,0.1278931555049094
807,0.41573333320656575,11657.569108126894,0.10546909787410837
808,0.31609578687826756,10762.619228468762,0.08150200397886685
809,0.2859390321883391,12580.39567752111,0.13241332545529663
810,0.330808930658271,13152.811282598323,0.13902232167014966
811,0.43623857956032214,11661.051285352498,0.12958232435431075
812,0.37029365281301274,12084.073784440676,0.13172079206981332
813,0.41578820725769,11307.070149537481,0.14102028945369743
814,0.3006645021216038,11700.7159072209,0.0896053034540026
815,0.311428341220422,11611.997306749203,0.0974001463996844
816,0.367750434836125,13180.347776059485,0.08505094898156093
817,0.40042205628654853,8910.35955663918,0.137933863809635
818,0.3851836552556907,10990.728191237327,0.12044050980479759
819,0.3102554673736908,13326.080267478252,0.0444987486783195
820,0.30114413573074783,9270.40038314106,0.11098494311312021
821,0.41592810342200776,13809.27747833968,0.1550098000809741
822,0.36145562131339404,10828.325559839805,0.15722643086239246
823,0.38068744342978894,10719.086939476592,0.09257580856655717
824,0.3176940834065271,13629.270781814712,0.14569959927160345
825,0.432630072457141,10815.2174284169,0.12839028291395047
826,0.42032268025062947,12269.669401499259,0.1592925536550488
827,0.28460762453368416,11393.646648843469,0.10166260224805698
828,0.331203439353973,11329.496719073815,0.07491926185312851
829,0.4334401367342416,12161.74545067998,0.09948857223387217
830,0.40446738860044584,12046.20682505697,0.1536125760128557
831,0.3396464839212208,10818.657213660003,0.09646428138618324
832,0.3669554738509727,13155.378215825087,0.13676762082024088
833,0.3826239546300392,13856.004125749716,0.13502304229806353
834,0.40150607602944377,13707.244121514237,0.14028425861316904
835,0.3463682130552805,11339.375881039345,0.0878972574223886
836,0.27508598439703996,14064.492478580267,0.10024522915363784
837,0.3233485512552772,14517.12907524847,0.13997934487046826
838,0.35388477801940593,13571.631515215313,0.11505041267346354
839,0.36939070634125,14951.6673794224,0.15592677115701808
840,0.3376418997572335,13085.8634527627,0.15090481663515476
841,0.3457033435481105,11405.381827831961,0.17608222647258734
842,0.3371455874326022,10158.221191259343,0.12069782935278289
843,0.472323052420944,13031.108279077642,0.18355759637960298
844,0.2503085664076027,11271.910010869376,0.1279314970131871
845,0.3342392999489456,14208.700580081058,0.13077034867274792
846,0.3753082369602128,14845.13445873401,0.11407011457752883
847,0.3319309117568011,12296.083138663103,0.12322666476576727
848,0.2733280905068759,14093.948633093705,0.10845928128093225
849,0.3473099637983175,13104.64858074595,0.11048096650318363
850,0.41826262681896265,12241.3067983641,0.16173925422012916
851,0.3118155479762205,11727.11928427359,0.12235489476543483
852,0.3088564330274517,11167.941247806599,0.11007264631086416
853,0.41303017451752494,13321.418867723492,0.16600168409114074
854,0.3708885671175962,13545.79581165265,0.17476905280623367
855,0.3638716787320538,12798.181977538803,0.14210304512267977
856,0.25918301666968147,11975.233702957517,0.10940376955741267
857,0.3938246000522011,11642.385966222128,0.16254586905769766
858,0.32301852326780583,11852.156536734017,0.16469088333595341
859,0.28869240902049603,11990.814363400363,0.10216986355679458
860,0.3498826046088899,11312.707453934208,0.1396733089249144
861,0.3014024286839579,10206.603523388087,0.12161293873752421
862,0.2952869237244785,12653.963375642017,0.10760400827879023
863,0.3193915840909777,11560.063888552748,0.1102696244543448
864,0.37608588696399936,11135.8922360097,0.12097815673214744
865,0.28311873087471207,11643.751404077162,0.06195973994517786
866,0.3501511760630058,11368.577105574543,0.18509289323517703
867,0.41845431115833337,11805.055630903906,0.16663404751896468
868,0.36613461476392045,10377.439624938272,0.06655984200481743
869,0.4084856750840421,12602.637195126148,0.08379103854565165
870,0.38362864849350437,13423.195948966335,0.10900827563242717
871,0.3913250326318652,9597.04454270199,0.12324893082997901
872,0.352465249792802,13200.68834271793,0.13085205502726918
873,0.3618212361574617,12838.323980264222,0.10454286623522618
874,0.42697572593393646,11480.046362856347,0.16306894140812303
875,0.350161954045173,11615.336006559317,0.13553305728010384
876,0.3729929967345664,14105.448928971873,0.15676946353040994
877,0.3220201871902053,12744.675420591275,0.11464224082968803
878,0.31090663665926715,10403.851719093645,0.11592477509693855
879,0.3235834564837172,10017.360437611194,0.10978858551643937
880,0.3613629850101794,12124.65378428235,0.09087793685986133
881,0.3212769895067737,14141.965667834174,0.09243967535576951
882,0.3336751828984248,15762.361325639826,0.12419143348977636
883,0.3249163983894716,9286.709606075545,0.12076279396799698
884,0.2822760932378059,11924.966049706743,0.08163333115704999
885,0.26903294939227146,14605.791199739708,0.09598181302935674
886,0.39664121405443076,13094.3543732855,0.10996766866190544
887,0.3538484652844393,11424.446537874472,0.14735204398606874
888,0.37115060218890283,11425.401404601722,0.1747183180672011
889,0.37560389247094483,12650.198212739171,0.10372231373893823
890,0.36983276834106626,9885.372283778921,0.1364129854477041
891,0.3030654164795116,12219.80708381257,0.09968709108339666
892,0.36062022087085577,12484.815956303388,0.1192064661799208
893,0.34615424503769204,9850.040414242116,0.07229872563761137
894,0.41394990638774876,12816.620659758104,0.09476431277947865
895,0.4481871211601264,10900.866640977047,0.15889026652819038
896,0.3704978898167225,12100.634123055945,0.14082579368998696
897,0.2821366384716377,11883.593685852835,0.09524452932565046
898,0.3533036651031031,11532.226138918095,0.10210540677454996
899,0.31270707364927525,13309.877792897674,0.08821889942411411
900,0.36728419165754445,12468.460394443424,0.11967487256614924
901,0.37040252008708674,12766.678739911835,0.10881922619790249
902,0.3659402351357575,15018.429180284691,0.09440897693321142
903,0.33375770949978195,10827.10973252521,0.1741002044745372
904,0.28079396279662,11948.15448779856,0.12579964446971226
905,0.3060855073936816,11735.314275379613,0.08990628177334278
906,0.283697804311245,11831.635102420985,0.114591223277725
907,0.32900206223621886,12183.157093076494,0.13187995358862736
908,0.41031633800066275,10185.312901090854,0.15167956200308047
909,0.3180563980169333,9337.279651889352,0.09099514641608437
910,0.38154487989045327,12401.428612174333,0.09713136913678112
911,0.43201675132418066,12548.789758730283,0.13669155706571512
912,0.3219361398063145,12571.274721623058,0.10126925071581998
913,0.4071698264429492,12411.168996863664,0.15089598814361754
914,0.3335897591256797,9865.57874782121,0.12859734256656558
915,0.2994256963581935,11779.452227506059,0.10531889811436432
916,0.3103859398162399,13313.016826804576,0.07519710044532914
917,0.42579982788761384,11078.295564682587,0.16721834690079568
918,0.4153603350202204,10698.160034186249,0.11393861173086459
919,0.39692312765302945,12217.666012464575,0.13217021961634004
920,0.26161397887580295,9655.887735173119,0.10986920520390343
921,0.42272251744770395,10913.012639555338,0.11224266972459747
922,0.3594198437642244,12641.66692524901,0.13641037163921133
923,0.3270491471572277,9273.007471249946,0.15462471367903652
924,0.3243004520964291,13904.83989440338,0.06676271417139566
925,0.3676226408465408,11209.81431830037,0.09458332273250461
926,0.398409679038612,13960.921784588694,0.11401488133452314
927,0.38169291245684833,10411.526518042052,0.10929442663648503
928,0.3366813531642867,11429.027312304768,0.13254102492856448
929,0.29036189577825866,13433.876976936428,0.12933524262001486
930,0.3380512566425409,10264.7642027607,0.06200722498121228
931,0.3457371194507258,10905.911119340268,0.11981849577313912
932,0.29751434130755156,11941.51471818233,0.10366540466868397
933,0.3494465414406508,12366.21058174882,0.12599181230903306
934,0.39825917546496736,10814.064739296842,0.1515980601769351
935,0.3569466409573344,11330.055254822837,0.09451134878501871
936,0.4236361273657829,12297.459564146113,0.12197261880795446
937,0.35260764180180093,11947.663911621214,0.10513993138090576
938,0.28265945745180376,12169.229282643513,0.09767272400452486
939,0.3350533988058823,13459.042521654947,0.08285062922823888
940,0.30260016606887036,12181.666188343232,0.12892213551364104
941,0.3799043310543057,13051.440511280836,0.0728949155667845
942,0.37405547748605733,12570.912913948545,0.14393519436465277
943,0.3154121199736841,12714.26479879009,0.13736257127395246
944,0.4313800748565542,12324.705068923013,0.1026539091126884
945,0.3519454706709163,12926.366756173134,0.13310013222309777
946,0.44765649641650623,11654.618330938401,0.11432066408629561
947,0.31808780844866064,12947.623393450393,0.09087297561153637
948,0.29876578256133907,10756.2403980131,0.13883609128500204
949,0.3612448639802065,11460.883476646834,0.14560468485803524
950,0.3840639546166165,10568.360606237937,0.15135569938126703
951,0.3615975392238831,9157.748420747317,0.0913575018157195
952,0.36251002505495755,12688.14892223448,0.1138096375717708
953,0.3009992039289093,12327.080185090697,0.06607600233751106
954,0.3775874539887853,11736.17576365782,0.12458743692702755
955,0.3176732750331883,13229.66287498062,0.0599319843035217
956,0.30738512026334736,12839.38657083329,0.09098433169341988
957,0.424534444584675,12605.792636260481,0.11603126165661205
958,0.406361235886393,11837.545736244903,0.1502781467238985
959,0.32000189905467813,11113.611368200754,0.1309021272125531
960,0.3555344005006667,10901.926837792005,0.09786856751746066
961,0.38350520655469267,14795.036033601536,0.10519852244641709
962,0.3852509832679244,8189.40542643551,0.09239693303991624
963,0.38522312409164333,14515.557719315655,0.12990799467023678
964,0.3786857177203209,12395.687792827375,0.1565396321266285
965,0.2986737818072159,12977.347040448967,0.09606401979587355
966,0.3345628843305195,12003.764026400646,0.11022513169231968
967,0.31376918724399605,11636.782940685136,0.08760965125958306
968,0.42718445131390353,13080.718664569064,0.12710174107637295
969,0.4329313186446079,14023.56976445977,0.15539649949048787
970,0.3251447316594705,12401.578310113893,0.12896638485104642
971,0.42254151777093263,11750.296540257572,0.12178021537224303
972,0.4698984983439145,14194.343897181541,0.1600803455883881
973,0.3066481492703977,12754.054750273111,0.1397120874625939
974,0.38976042499142316,13281.463544450668,0.13073545052035485
975,0.40949790431381067,11142.464958802282,0.12209223190407929
976,0.3268265801786796,11082.067216611405,0.1717373674978896
977,0.27058354291967496,12367.252992740217,0.07755591944580591
978,0.2911670861630186,12159.510824180139,0.06991320907908948
979,0.3466955824431439,15743.882472458741,0.11551453215503758
980,0.3741889311167767,10784.12025350697,0.13916818059697736
981,0.27930187089714403,12284.325438882819,0.09861101110862663
982,0.4629406391889959,11858.522546268834,0.1368724516774084
983,0.32266461810263614,10281.497197105771,0.1332298662585074
984,0.4244842040188763,11425.770654127327,0.1592252899365574
985,0.33228859980825404,12574.462062102546,0.1267847495847565
986,0.28069006011534475,10850.227432938193,0.12625923788483157
987,0.25903437988224054,11970.178398631153,0.08810756570509118
988,0.3040762206143647,12031.443969828086,0.11519494616244134
989,0.37684019212990444,8451.062530431667,0.17706639115291123
990,0.3257543446947892,13575.88503006034,0.1092211470252022
991,0.3205865258256713,11855.960924254547,0.21165245017468784
992,0.43021770732628034,11439.704005926475,0.14536555521952588
993,0.40691976578399586,12836.975761004469,0.13499199741899506
994,0.33980784088275556,10410.65108429417,0.13695580602848687
995,0.40581813662980337,15596.753066740559,0.11689278852466609
996,0.38232559379236886,11896.503169821824,0.16457574960457086
997,0.3441541867712369,11001.708990618681,0.07630071985881406
998,0.3856084891110362,12185.305550510499,0.16120319976390773
999,0.32172184466691334,16252.095150337005,0.09354349761484027
